start,end,today,username,subscriberid,deviceid,phonenumber,_0_Reviewer,paper_title,publication_year,paper_doi,publication_type,author_affiliation_type,country_studied,country_studied_multiple,country_studied_other,author_in_country_studied,disease,objectives,other_objective,individual_representation,individual_representation_othe,space_representation,model_structure,model_structure_unclear_reason,parametrization,validation,validation_other,outbreak_type,intervention_modelled,intervention_modelled_other,vax_modelled_with_non_vax,is_vax_effective,modelling_timing,outcome_measured,outcome_measured_other,sensitivity_analysis,data_used,data_available,simulation_code_available,__version__,_version_,meta/audit,meta/instanceID,_uuid,_submission_time,_tags,_notes,_validation_status
2021-01-17T15:39:34.705+02:00,2021-01-17T17:01:15.927+02:00,2021-01-17,username not found,subscriberid not found,ee.kobotoolbox.org:SArlnWYTlTcISh0T,phonenumber not found,elisha,SEASONALITY AND THE EFFECTIVENESS OF MASS VACCINATION,2016,10.3934/mbe.2015001,original_research,academic_institutions NGO,none,n/a,n/a,NA,Dengue Influenza,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature,model_not_validated,n/a,hypothetical_outbreak,vaccination,n/a,no,n/a,prospective,cases_averted,n/a,no,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:472e4aaf-7401-4f4b-a595-89b548d56cde,472e4aaf-7401-4f4b-a595-89b548d56cde,2021-01-17T15:01:27,,,{}
2021-01-17T17:01:15.953+02:00,2021-01-17T17:27:39.144+02:00,2021-01-17,username not found,subscriberid not found,ee.kobotoolbox.org:SArlnWYTlTcISh0T,phonenumber not found,elisha,Deterministic SIR (Susceptible–Infected–Removed) models applied to varicella outbreaks,2007,https://doi.org/10.1017/S0950268807009260,original_research,academic_institutions,CO,n/a,n/a,yes,Varicella,assess_impact_past,n/a,agents,n/a,no,deterministic stochastic,n/a,values_from_literature values_fitted_to_ts,compared_with_data,n/a,real_outbreak,isolation vaccination,n/a,yes,yes,retrospective,cases_averted,n/a,no,yes,no,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:12b8d24e-ed96-4129-a981-b11b0776a46e,12b8d24e-ed96-4129-a981-b11b0776a46e,2021-01-17T15:27:50,,,{}
2021-01-16T01:44:43.307+02:00,2021-01-17T22:49:46.389+02:00,2021-01-16,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Modelling vaccination strategy against directly transmitted diseases using a series of pulses,1998,https://doi.org/10.1142/s0218339098000145,original_research,academic_institutions,BR,n/a,n/a,yes,Rubella,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature values_from_guess_and_expert_opion,model_not_validated,n/a,hypothetical_outbreak,vaccination,n/a,no,n/a,prospective,outcome_other,"Force of infection, proportion of susceptible individuals",yes,yes,no,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:eceb70c8-959b-4394-9a72-bef68eaf2383,eceb70c8-959b-4394-9a72-bef68eaf2383,2021-01-17T20:49:59,,,{}
2021-01-17T23:24:20.279+02:00,2021-01-18T00:05:58.655+02:00,2021-01-17,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Measures against transmission of pandemic H1N1 influenza in Japan in 2009: simulation model.,2009,NA,pub_type_other,academic_institutions government_institutions,JP,n/a,n/a,yes,Influenza,assess_impact_future,n/a,agents,n/a,no,stochastic,n/a,values_from_literature values_from_guess_and_expert_opion values_fitted_to_ts,model_not_validated,n/a,hypothetical_outbreak,antiviral_prophylaxis isolation school_closure vaccination,n/a,yes,no,prospective,final_epidemic_size,n/a,no,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:c03140dd-9e14-47c2-a372-1a50f1870cf6,c03140dd-9e14-47c2-a372-1a50f1870cf6,2021-01-17T22:06:10,,,{}
2021-01-16T00:44:53.624+02:00,2021-01-18T01:24:29.686+02:00,2021-01-16,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Evaluating vaccination strategies to control foot-and-mouth disease: A country comparison study,2018,https://doi.org/10.1017/s0950268818001243,original_research,academic_institutions government_institutions NGO,multiple,AU CA NZ GB US,n/a,yes,FMD,assess_impact_future,n/a,compartments,n/a,yes,stochastic,n/a,values_from_literature values_from_guess_and_expert_opion,compared_with_other_model_output,n/a,hypothetical_outbreak,vaccination intervention_other,Stomping out,yes,yes,prospective,outbreak_duration_and_timing outcome_other,Total number of infected premises,no,yes,no,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:ccb2097f-bb33-4aba-a78f-2e5f76ccf536,ccb2097f-bb33-4aba-a78f-2e5f76ccf536,2021-01-17T23:24:40,,,{}
2021-01-26T22:58:17.339+02:00,2021-01-26T23:51:26.218+02:00,2021-01-26,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,"School dismissal as a pandemic influenza response: When, where and for how long?",2019,https://doi.org/10.1016/j.epidem.2019.100348,original_research,academic_institutions government_institutions,US,n/a,n/a,yes,Influenza,assess_impact_future,n/a,agents,n/a,no,stochastic,n/a,values_from_literature values_from_guess_and_expert_opion,model_not_validated,n/a,real_outbreak,school_closure,n/a,no,n/a,prospective,cases_averted timing_of_peak outcome_other,Cumulative attack rate,yes,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:f71d7fe5-4196-43be-aecc-edc37da501a5,f71d7fe5-4196-43be-aecc-edc37da501a5,2021-01-26T21:51:36,,,{}
2021-01-26T15:20:48.485+02:00,2021-01-26T16:01:04.105+02:00,2021-01-26,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Simulating school closure strategies to mitigate an influenza epidemic,2010,https://doi.org/10.1097/phh.0b013e3181ce594e,original_research,academic_institutions government_institutions NGO,US,n/a,n/a,yes,Influenza,assess_impact_future,n/a,agents,n/a,yes,stochastic,n/a,values_from_literature values_fitted_to_ts,model_not_validated,n/a,real_outbreak,school_closure,n/a,no,n/a,prospective,attack_rate outcome_other,Incidence,yes,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:21d62c2a-bc61-4cf2-9d3b-40023e586c32,21d62c2a-bc61-4cf2-9d3b-40023e586c32,2021-01-26T14:01:15,,,{}
2021-01-18T01:24:29.795+02:00,2021-01-25T21:16:03.132+02:00,2021-01-18,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,A new epidemics–logistics model: Insights into controlling the Ebola virus disease in West Africa,2018,https://doi.org/10.1016/j.ejor.2017.08.037,original_research,academic_institutions,multiple,GN LR SL,n/a,no,Ebola,assess_impact_future,n/a,compartments,n/a,yes,deterministic,n/a,values_from_literature values_from_guess_and_expert_opion values_fitted_to_ts,compared_with_data,n/a,real_outbreak,intervention_other,Ebola Treatment Center,no,n/a,prospective,outcome_other,"Funerals, Cumulative infections",yes,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:d3ec89c6-6a4b-46d3-be11-af8dc7fe93df,d3ec89c6-6a4b-46d3-be11-af8dc7fe93df,2021-01-25T19:16:14,,,{}
2021-01-25T21:16:03.192+02:00,2021-01-25T21:45:38.675+02:00,2021-01-25,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Costs and Benefits of Including Inactivated in Addition to Oral Poliovirus Vaccine in Outbreak Response After Cessation of Oral Poliovirus Vaccine Use,2017,https://doi.org/10.1177/2381468317697002,original_research,NGO,NG,n/a,n/a,no,Poliomyelitis,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature values_fitted_to_ts,compared_with_data,n/a,hypothetical_outbreak,vaccination,n/a,no,n/a,prospective,cost dalys outcome_other,"Incremental cost effectiveness ratio, incremental net benefits",yes,yes,no,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:63958566-02b8-44d7-b036-18478b767e3a,63958566-02b8-44d7-b036-18478b767e3a,2021-01-25T19:45:50,,,{}
2021-01-25T21:45:38.746+02:00,2021-01-25T22:22:00.254+02:00,2021-01-25,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,A stochastic equation-based model of the value of international air-travel restrictions for controlling pandemic FLU,2007,https://doi.org/10.1109/wsc.2007.4419768,conference_proceeding,NGO,other,n/a,Global,NA,Influenza,assess_impact_future,n/a,compartments,n/a,yes,stochastic,n/a,values_from_literature values_from_guess_and_expert_opion,model_not_validated,n/a,hypothetical_outbreak,travel_restriction,n/a,no,n/a,prospective,timing_of_peak outcome_other,Peak magnitude,no,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:b0136041-15db-4b46-9a16-7b1263a6a83b,b0136041-15db-4b46-9a16-7b1263a6a83b,2021-01-25T20:22:11,,,{}
2021-01-25T22:22:00.335+02:00,2021-01-25T22:31:36.561+02:00,2021-01-25,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,"Efficacy of control measures in the control of ebola, liberia 2014–2015",2018,https://doi.org/10.1080/17513758.2018.1535095,original_research,academic_institutions,LR,n/a,n/a,no,Ebola,assess_impact_past,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature values_fitted_to_ts,compared_with_data,n/a,real_outbreak,education isolation quarantine safe_burial distancing,n/a,no,n/a,retrospective,outcome_other,"Cumulative deaths, cumulative cases",yes,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:5c71c4aa-ac78-4e25-a1d9-e7817520338f,5c71c4aa-ac78-4e25-a1d9-e7817520338f,2021-01-25T20:31:47,,,{}
2021-01-25T23:55:14.011+02:00,2021-01-26T00:27:09.672+02:00,2021-01-25,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Potential impact of a ventilation intervention for influenza in the context of a dense indoor contact network in Hong Kong,2016,https://doi.org/10.1016/j.scitotenv.2016.06.179,original_research,academic_institutions,HK,n/a,n/a,yes,Influenza,assess_impact_future,n/a,compartments,n/a,no,stochastic,n/a,values_from_literature values_from_guess_and_expert_opion values_fitted_to_ts,model_not_validated,n/a,hypothetical_outbreak,face_masks isolation school_closure vaccination ventilation,n/a,yes,no,prospective,timing_of_peak outcome_other,Peak infection rate,yes,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:4874774a-3c22-4024-b487-999cb28356ac,4874774a-3c22-4024-b487-999cb28356ac,2021-01-25T22:27:22,,,{}
2021-01-26T00:27:09.762+02:00,2021-01-26T00:39:32.575+02:00,2021-01-26,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Evaluation of outbreak response immunization in the control of pertussis using agent-based modeling,2016,https://doi.org/10.7717/peerj.2337,original_research,academic_institutions,CA,n/a,n/a,yes,Pertussis,assess_impact_future,n/a,agents,n/a,yes,stochastic,n/a,values_from_literature values_from_guess_and_expert_opion values_fitted_to_ts,compared_with_data,n/a,real_outbreak,vaccination,n/a,no,n/a,prospective,cases_averted outcome_other,Cumulative incidence,yes,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:6d5232fd-8c73-4ee8-92bf-c9dd3901cbd4,6d5232fd-8c73-4ee8-92bf-c9dd3901cbd4,2021-01-25T22:39:45,,,{}
2021-01-26T00:39:32.698+02:00,2021-01-26T15:20:48.387+02:00,2021-01-26,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Evaluation of strategies to control a potential outbreak of foot-and-mouth disease in Sweden,2017,https://doi.org/10.3389/fvets.2017.00118,original_research,government_institutions,SE,n/a,n/a,yes,FMD,assess_impact_future,n/a,compartments,n/a,no,stochastic,n/a,values_from_literature values_from_guess_and_expert_opion values_fitted_to_ts,model_not_validated,n/a,hypothetical_outbreak,culling vaccination intervention_other,"Movement restriction, national standstill, protection zones, surveillance zones",yes,no,prospective,outbreak_duration_and_timing final_epidemic_size outcome_other,"Total number of herds surveilled, Total number of herds culled, Total number of herds vaccinated",yes,yes,no,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:6662677a-769e-4014-b972-e10e4c07e942,6662677a-769e-4014-b972-e10e4c07e942,2021-01-26T13:20:59,,,{}
2021-01-26T16:01:04.207+02:00,2021-01-26T16:30:47.524+02:00,2021-01-26,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Comparing control strategies against foot-and-mouth disease: Will vaccination be cost-effective in Denmark?,2013,https://doi.org/10.1016/j.prevetmed.2013.05.008,original_research,academic_institutions,DK,n/a,n/a,yes,FMD,assess_impact_future,n/a,compartments,n/a,no,stochastic,n/a,values_from_literature values_from_guess_and_expert_opion values_fitted_to_ts,model_not_validated,n/a,hypothetical_outbreak,vaccination intervention_other,"Depopulation of detected herds, protection, surveillance zones, movement tracing, national standstill",yes,the_outcomes_were_inconclusive,prospective,outbreak_duration_and_timing cost outcome_other,"Number of infected herds, number of depopulated herds, export losses",yes,yes,no,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:47dacd3d-0eab-460b-8490-602a27d07f46,47dacd3d-0eab-460b-8490-602a27d07f46,2021-01-26T14:30:59,,,{}
2021-01-26T16:30:47.619+02:00,2021-01-26T16:43:48.174+02:00,2021-01-26,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Effects of internal border control on spread of pandemic influenza,2007,https://doi.org/10.3201/eid1307.060740,original_research,academic_institutions government_institutions,AU,n/a,n/a,yes,Influenza,assess_impact_future,n/a,compartments,n/a,yes,stochastic,n/a,values_from_literature values_from_guess_and_expert_opion,model_not_validated,n/a,real_outbreak,travel_restriction,n/a,no,n/a,prospective,outcome_other,Delay between epidemics,yes,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:fd96f291-f6d5-4fba-9452-22f3a76c2ed1,fd96f291-f6d5-4fba-9452-22f3a76c2ed1,2021-01-26T14:43:59,,,{}
2021-01-26T16:43:48.360+02:00,2021-01-26T22:29:36.373+02:00,2021-01-26,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Optimal control for pandemic influenza: The role of limited antiviral treatment and isolation,2010,https://doi.org/10.1016/j.jtbi.2010.04.003,original_research,academic_institutions NGO,none,n/a,n/a,NA,Influenza,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature values_from_guess_and_expert_opion,model_not_validated,n/a,hypothetical_outbreak,isolation intervention_other,Antiviral treatment,no,n/a,prospective,attack_rate outcome_other,Cumulative incidence,yes,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:428aac06-e97a-4767-b556-7683abfcc0b5,428aac06-e97a-4767-b556-7683abfcc0b5,2021-01-26T20:29:48,,,{}
2021-01-26T22:29:36.494+02:00,2021-01-26T22:41:33.748+02:00,2021-01-26,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,A stochastic equation-based model of the value of international air-travel restrictions for controlling pandemic FLU,2007,https://doi.org/10.1109/wsc.2007.4419768,conference_proceeding,NGO,other,n/a,Global,NA,Influenza,assess_impact_future,n/a,compartments,n/a,no,stochastic,n/a,values_from_literature,model_not_validated,n/a,hypothetical_outbreak,travel_restriction,n/a,no,n/a,prospective,outbreak_duration_and_timing timing_of_peak outcome_other,"Peak incidence, cumulative number of cases",no,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:699a3286-0a14-493d-bc07-c2014d776910,699a3286-0a14-493d-bc07-c2014d776910,2021-01-26T20:41:43,,,{}
2021-01-26T22:41:33.933+02:00,2021-01-26T22:58:17.227+02:00,2021-01-26,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Can antiviral drugs contain pandemic influenza transmission?,2011,https://doi.org/10.1371/journal.pone.0017764,original_research,academic_institutions,none,n/a,n/a,NA,Influenza,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature values_from_guess_and_expert_opion,model_not_validated,n/a,real_outbreak,antiviral_prophylaxis,n/a,no,n/a,prospective,final_epidemic_size attack_rate,n/a,no,yes,no,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:870e68f1-33f6-4656-a2b5-b12ce8ee512d,870e68f1-33f6-4656-a2b5-b12ce8ee512d,2021-01-26T20:58:28,,,{}
2021-01-26T23:51:26.391+02:00,2021-01-27T00:09:34.623+02:00,2021-01-26,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,"Estimating the effectiveness of early control measures through school absenteeism surveillance in observed outbreaks at Rural Schools in Hubei, China",2014,https://doi.org/10.1371/journal.pone.0106856,original_research,academic_institutions government_institutions NGO,CN,n/a,n/a,yes,Influenza Mumps Varicella,assess_impact_past,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature values_fitted_to_ts,compared_with_data,n/a,real_outbreak,intervention_other,School absenteeism surveillance,no,n/a,retrospective,attack_rate outcome_other,Extra protective rate,no,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:dd9415f3-41fd-48c8-ac1c-74e4a9ed519a,dd9415f3-41fd-48c8-ac1c-74e4a9ed519a,2021-01-26T22:09:45,,,{}
2021-01-27T00:09:34.766+02:00,2021-01-27T00:27:38.978+02:00,2021-01-27,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Effectiveness and cost-effectiveness of expanded antiviral prophylaxis and adjuvanted vaccination strategies for an influenza A (H5N1) pandemic,2009,https://doi.org/10.7326/0000605-200912150-00156,original_research,academic_institutions,US,n/a,n/a,yes,Influenza,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature values_from_guess_and_expert_opion,model_not_validated,n/a,hypothetical_outbreak,antiviral_prophylaxis vaccination,n/a,yes,yes,prospective,cases_averted deaths_averted cost qualys outcome_other,Incremental cost effectiveness ratio,yes,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:73e3f244-fe07-433e-a6ab-8923fa50e33a,73e3f244-fe07-433e-a6ab-8923fa50e33a,2021-01-26T22:27:51,,,{}
2021-01-27T00:27:39.126+02:00,2021-01-27T01:31:15.677+02:00,2021-01-27,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,A Simulation-based assessment of school closure strategies during an influenza epidemic,2011,https://doi.org/10.1109/icemms.2011.6015624,conference_proceeding,academic_institutions,CN,n/a,n/a,yes,Influenza,assess_impact_future,n/a,agents,n/a,no,stochastic,n/a,values_from_literature values_from_guess_and_expert_opion,model_not_validated,n/a,hypothetical_outbreak,school_closure,n/a,no,n/a,prospective,timing_of_peak attack_rate outcome_other,Peak daily infection,no,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:ad1121cf-1663-4ad9-922b-dd7b21b41e9d,ad1121cf-1663-4ad9-922b-dd7b21b41e9d,2021-01-26T23:31:27,,,{}
2021-01-27T01:31:15.906+02:00,2021-01-28T23:49:41.124+02:00,2021-01-27,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,A multilayer framework to assess influenza intervention policies,2011,https://doi.org/10.1109/icfcsa.2011.37,conference_proceeding,academic_institutions,TW,n/a,n/a,yes,Influenza,assess_impact_future,n/a,compartments,n/a,yes,deterministic,n/a,values_from_guess_and_expert_opion,model_not_validated,n/a,real_outbreak,treatment intervention_other,Hospitalization,no,n/a,prospective,timing_of_peak outcome_other,Peak magnitude,no,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:d55d5be5-4247-48dd-90d8-f55e8d9fc944,d55d5be5-4247-48dd-90d8-f55e8d9fc944,2021-01-28T21:49:53,,,{}
2021-01-28T23:49:41.316+02:00,2021-01-29T00:33:08.178+02:00,2021-01-28,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,A discrete-time model with vaccination for a measles epidemic,1991,https://doi.org/10.1016/0025-5564(91)90051-j,original_research,academic_institutions,US,n/a,n/a,yes,Measles,assess_impact_past,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature values_fitted_to_ts,compared_with_data,n/a,real_outbreak,vaccination,n/a,no,n/a,retrospective,outcome_other,Cumulative incidence,no,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:67dc101e-2c1e-4216-804f-0a2c13984d08,67dc101e-2c1e-4216-804f-0a2c13984d08,2021-01-28T22:33:20,,,{}
2021-01-29T00:33:08.384+02:00,2021-01-29T00:50:51.480+02:00,2021-01-29,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Adaptive vaccination strategies to mitigate pandemic influenza,2009,https://doi.org/10.1371/journal.pone.0008164,original_research,academic_institutions government_institutions,MX,n/a,n/a,yes,Influenza,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature values_from_guess_and_expert_opion values_fitted_to_ts,compared_with_data,n/a,real_outbreak,vaccination,n/a,no,n/a,prospective,timing_of_peak hospitalizations outcome_other,Deaths,no,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:a83dbcae-0579-4945-851d-376b79379c4b,a83dbcae-0579-4945-851d-376b79379c4b,2021-01-28T22:51:03,,,{}
2021-01-29T00:50:51.673+02:00,2021-01-29T00:59:15.136+02:00,2021-01-29,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Assessing the efficiency of movement restriction as a control strategy of ebola,2016,https://doi.org/10.1007/978-3-319-40413-4_9,book_chapter,academic_institutions,none,n/a,n/a,NA,Ebola,assess_impact_future,n/a,compartments,n/a,yes,deterministic,n/a,values_from_literature,model_not_validated,n/a,hypothetical_outbreak,travel_restriction,n/a,no,n/a,prospective,final_epidemic_size,n/a,no,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:7221bb43-7fa4-4e01-88fb-63ef884414ed,7221bb43-7fa4-4e01-88fb-63ef884414ed,2021-01-28T22:59:27,,,{}
2021-01-29T00:59:15.358+02:00,2021-01-29T02:12:00.104+02:00,2021-01-29,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,"Effectiveness of Ebola treatment units and community care centers — Liberia, september 23–October 31, 2014",2015,NA,pub_type_other,government_institutions,LR,n/a,n/a,no,Ebola,assess_impact_past,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature values_fitted_to_ts,compared_with_data,n/a,real_outbreak,intervention_other,"Ebola treatment units, community care centers",no,n/a,retrospective,cases_averted outcome_other,Cumulative incidence,no,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:64e6e957-2a6f-47b6-aae2-f590ae3f4acc,64e6e957-2a6f-47b6-aae2-f590ae3f4acc,2021-01-29T00:12:13,,,{}
2021-01-29T02:12:00.302+02:00,2021-01-30T17:35:49.373+02:00,2021-01-29,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,How to minimize the attack rate during multiple influenza outbreaks in a heterogeneous population,2012,https://doi.org/10.1371/journal.pone.0036573,original_research,academic_institutions,none,n/a,n/a,NA,Influenza,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature values_from_guess_and_expert_opion,model_not_validated,n/a,hypothetical_outbreak,intervention_other,Unclear,no,n/a,prospective,outcome_other,CUmulative attack rate,no,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:08b15755-fd1f-40b9-88a6-cf4cce6a09d6,08b15755-fd1f-40b9-88a6-cf4cce6a09d6,2021-01-30T15:36:01,,,{}
2021-01-30T17:35:49.430+02:00,2021-01-30T17:53:28.786+02:00,2021-01-30,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Mathematical models for devising the optimal Ebola virus disease eradication,2017,https://doi.org/10.1186/s12967-017-1224-6,original_research,academic_institutions,LR,n/a,n/a,no,Ebola,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature values_fitted_to_ts,compared_with_data,n/a,real_outbreak,isolation treatment vaccination,n/a,no,n/a,prospective,outcome_other,Infection rate,no,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:0b82c22b-d574-43cb-bae8-4d0936547af4,0b82c22b-d574-43cb-bae8-4d0936547af4,2021-01-30T15:53:40,,,{}
2021-01-30T17:53:28.848+02:00,2021-01-30T18:12:56.217+02:00,2021-01-30,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Toward effective vaccine deployment: A systematic study,2011,Toward effective vaccine deployment: A systematic study,original_research,academic_institutions,HK,n/a,n/a,yes,Influenza,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature values_fitted_to_ts,compared_with_data,n/a,hypothetical_outbreak,vaccination,n/a,no,n/a,prospective,outcome_other,Cumulative infections,no,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:00a98d74-d886-4fdc-b64f-d9df2dc2df5b,00a98d74-d886-4fdc-b64f-d9df2dc2df5b,2021-01-30T16:13:10,,,{}
2021-01-30T18:12:56.298+02:00,2021-01-30T18:48:29.041+02:00,2021-01-30,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Seasonal transmission potential and activity peaks of the new influenza A(H1N1): A Monte Carlo likelihood analysis based on human mobility,2009,https://doi.org/10.1186/1741-7015-7-45,original_research,academic_institutions,other,n/a,Global,NA,Influenza,assess_impact_future,n/a,compartments,n/a,yes,stochastic,n/a,values_from_literature values_fitted_to_ts,compared_with_data,n/a,real_outbreak,treatment,n/a,no,n/a,prospective,final_epidemic_size timing_of_peak outcome_other,Incidence,yes,yes,no,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:da69760d-fc39-47d7-abc9-12bdf360f2fa,da69760d-fc39-47d7-abc9-12bdf360f2fa,2021-01-30T16:48:40,,,{}
